0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.9642193384469782,0.9541312233844716,1.0,1.0,1.0,0.9620634009506868,0.9580895035972352,0.9580895035972352,0.9580895035972352,0.9971265885262236,0.9971265885262236,0.9971265885262236,1.0,1.0,1.0
0.8381204432892518,0.9406600766028588,0.9605505120802462,0.8234731042645389,1.0,0.9664065167542664,0.9544139188187422,0.9554637237664316,0.955355319742512,0.978099090863902,0.931888365207516,0.9596768075126216,0.9344543139179318,0.9432302686684144,0.9302957573352686
0.8520929643120005,0.6744608680602191,0.7042937023304046,1.0000000000000002,0.9999999999999998,0.8884588378308252,0.9441984884772024,0.9398502408353204,0.9464554512444852,0.915641397564696,0.8466275463227096,0.8505711027961632,0.9606118249258868,0.9651515008175228,0.9928749322266358
0.9749728252044731,0.944865335419752,0.9748745017501383,0.9866585763392444,0.9568997960272878,0.9704158470537894,0.9415925131763194,0.9753653047988532,0.975598000758971,0.9478645208880966,0.981194741858018,0.9773362821017836,0.9578849492181748,0.9502556817000952,0.983643463748118
0.7892545443111795,0.6896644062112964,1.0,1.0,1.0,0.9345877186812166,0.9180826944817132,0.9180292534664188,0.918224043439918,0.9689979668813952,0.9696538518321676,0.9722252866992174,0.9988656740211692,0.9955339096652268,0.9960547742074756
1.0,0.7553827770150663,0.820499794036545,0.8784037589597862,0.8635888157298071,0.9083488109354246,0.901354841592305,0.8935724063322146,0.8921565860640855,0.8820655957009252,0.8843463567696592,0.8670053086168786,0.9327620263564002,0.9632655216037376,0.9465298924056592
0.9528786701539674,0.9751126014779814,0.95321353735722,0.8101052266157724,0.9687387557025456,0.9412217546956396,0.9868507723682828,0.9811601369373758,0.9818442524195,0.9676912986791,0.962966509643153,0.9569737857249676,0.9939483982663082,0.9756427995806908,0.9688524235001224
1.0000000000000002,0.9960197234096696,1.0,0.9737568181306872,0.9656719997704448,0.9861603625794872,0.9880492158001052,0.9836133465241556,0.9815966156206108,0.9976287205776354,0.9885848428779512,0.9872124001917788,0.991022461448731,0.9905607680027064,0.9956529297978328
0.6000000000000001,0.6000000000000001,1.0000000000000002,1.0000000000000002,1.0,0.8074753466864054,0.7893058587767291,0.6428952163411353,0.6887663447607468,0.8491593833376782,0.8875016945390585,0.9171281363513122,0.8833224923036398,0.8628415334562557,0.9056566502289338
0.9079248783645282,0.9737476246734384,0.9060842263739572,0.9124055801892034,0.9826347746676296,0.984792683824496,0.9569284582782857,0.96484513929148,0.9752209774918882,0.9334790670197658,0.9618173868085372,0.993082005223539,0.9704044629904534,0.9221946280713884,0.9576011901594744
0.5972132295223251,0.7194426459044649,0.9999999999999998,0.9999999999999998,1.0,0.6285224664419187,0.7949833338548656,0.7949833338548656,0.819092499235117,0.5287150152559338,0.5287150152559338,0.5147359813124653,1.0,0.9896795972009986,0.9896795972009986
